User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
85b74171,62,1,197.41,4,3,2,9,Loyal Customers
85bd0114,69,1,253.04,4,3,3,10,Champions
85bd7667,11,1,161.6,4,3,2,9,Loyal Customers
85c628f0,10,1,182.16,4,3,2,9,Loyal Customers
85d8fdfd,28,1,378.97,4,3,4,11,Champions
85fce914,93,1,82.05,3,3,1,7,Potential Loyalists
860101ea,100,1,367.07,3,3,4,10,Champions
861f12bb,218,1,104.22,2,3,1,6,Potential Loyalists
86289c63,312,1,287.78,1,3,3,7,Potential Loyalists
8633d8a2,221,1,83.17,2,3,1,6,Potential Loyalists
863700b9,73,1,238.94,4,3,3,10,Champions
86488cc7,51,1,37.48,4,3,1,8,Loyal Customers
86861afb,246,1,324.23,1,3,4,8,Loyal Customers
86aa1cad,118,1,303.69,3,3,3,9,Loyal Customers
86b387f6,201,1,75.32,2,3,1,6,Potential Loyalists
86cbee34,149,1,350.6,3,3,4,10,Champions
86dbac6e,38,1,424.13,4,3,4,11,Champions
86ee4f1e,140,1,359.32,3,3,4,10,Champions
8703e247,277,1,214.08,1,3,3,7,Potential Loyalists
87114b66,237,1,230.56,2,3,3,8,Loyal Customers
87347c2e,196,1,31.32,2,3,1,6,Potential Loyalists
877a2ffb,26,1,175.79,4,3,2,9,Loyal Customers
878d3714,234,1,22.41,2,3,1,6,Potential Loyalists
87bf4ca6,13,1,124.96,4,3,2,9,Loyal Customers
87c0607b,133,1,426.87,3,3,4,10,Champions
87c33171,93,1,85.48,3,3,1,7,Potential Loyalists
87c73bfd,257,1,157.79,1,3,2,6,Potential Loyalists
87cd766d,83,1,83.04,3,3,1,7,Potential Loyalists
87d45064,291,1,158.79,1,3,2,6,Potential Loyalists
87f21131,185,1,112.26,2,3,2,7,Potential Loyalists
8814e19d,196,1,90.96,2,3,1,6,Potential Loyalists
88159234,196,1,13.13,2,3,1,6,Potential Loyalists
882bc61d,176,1,128.13,2,3,2,7,Potential Loyalists
8837d8da,83,1,239.16,3,3,3,9,Loyal Customers
883b954f,216,1,300.06,2,3,3,8,Loyal Customers
884075e5,79,1,184.11,4,3,2,9,Loyal Customers
885b4e30,292,1,52.42,1,3,1,5,At Risk
888f0c0c,93,1,273.8,3,3,3,9,Loyal Customers
88984c72,22,1,378.63,4,3,4,11,Champions
88c35a80,59,1,174.56,4,3,2,9,Loyal Customers
88e7a084,49,1,33.89,4,3,1,8,Loyal Customers
88e9aac9,121,1,239.86,3,3,3,9,Loyal Customers
88f26a4e,255,1,137.71,1,3,2,6,Potential Loyalists
890e2821,186,1,21.25,2,3,1,6,Potential Loyalists
8911f0d1,316,1,207.68,1,3,3,7,Potential Loyalists
89166e96,239,1,98.61,2,3,1,6,Potential Loyalists
891b68a1,194,1,196.72,2,3,2,7,Potential Loyalists
8921b076,99,1,301.63,3,3,3,9,Loyal Customers
892659a7,291,1,234.84,1,3,3,7,Potential Loyalists
89368ede,299,1,52.04,1,3,1,5,At Risk
8939cf34,238,1,59.97,2,3,1,6,Potential Loyalists
893a6c4a,58,1,433.16,4,3,4,11,Champions
894270ec,298,1,346.14,1,3,4,8,Loyal Customers
894dcab4,266,1,372.71,1,3,4,8,Loyal Customers
8963cb6f,138,1,305.1,3,3,4,10,Champions
8971789f,66,1,34.35,4,3,1,8,Loyal Customers
898f9c6d,163,1,144.32,3,3,2,8,Loyal Customers
89bb6db8,182,1,154.99,2,3,2,7,Potential Loyalists
89bceeb7,134,1,244.32,3,3,3,9,Loyal Customers
89c70f36,274,1,248.45,1,3,3,7,Potential Loyalists
89cb8bb3,275,1,154.83,1,3,2,6,Potential Loyalists
89ff2ff1,200,1,471.43,2,3,4,9,Loyal Customers
8a00dc54,150,1,229.4,3,3,3,9,Loyal Customers
8a161e0a,191,1,346.75,2,3,4,9,Loyal Customers
8a289896,50,1,244.59,4,3,3,10,Champions
8a35a896,28,1,293.23,4,3,3,10,Champions
8a3d2683,67,1,33.15,4,3,1,8,Loyal Customers
8a55e87c,187,1,202.44,2,3,3,8,Loyal Customers
8a72634d,208,1,142.06,2,3,2,7,Potential Loyalists
8a8e4d60,39,1,280.76,4,3,3,10,Champions
8ab3d142,254,1,26.6,1,3,1,5,At Risk
8abeed6e,94,1,94.02,3,3,1,7,Potential Loyalists
8add7d6b,118,1,372.63,3,3,4,10,Champions
8b100551,260,1,206.46,1,3,3,7,Potential Loyalists
8b1beff4,210,1,195.19,2,3,2,7,Potential Loyalists
8b3bf27b,78,1,172.33,4,3,2,9,Loyal Customers
8b449287,238,1,261.71,2,3,3,8,Loyal Customers
8b660196,220,1,315.94,2,3,4,9,Loyal Customers
8b67d82f,60,1,67.39,4,3,1,8,Loyal Customers
8b885340,216,1,496.82,2,3,4,9,Loyal Customers
8b962cd8,77,1,153.82,4,3,2,9,Loyal Customers
8bb4ff21,228,1,125.16,2,3,2,7,Potential Loyalists
8c1f2f98,155,1,228.83,3,3,3,9,Loyal Customers
8c24815e,120,1,164.39,3,3,2,8,Loyal Customers
8c2d1a9b,229,1,51.82,2,3,1,6,Potential Loyalists
8c2e8d5f,65,1,28.07,4,3,1,8,Loyal Customers
8c2e9d07,19,1,191.44,4,3,2,9,Loyal Customers
8c3265d7,108,1,134.94,3,3,2,8,Loyal Customers
8c8a9c64,37,1,9.85,4,3,1,8,Loyal Customers
8c8f2810,160,1,160.28,3,3,2,8,Loyal Customers
8c990553,41,1,169.77,4,3,2,9,Loyal Customers
8c9ad053,89,1,293.99,3,3,3,9,Loyal Customers
8ce64055,248,1,376.05,1,3,4,8,Loyal Customers
8cef3e84,29,1,80.81,4,3,1,8,Loyal Customers
8cf4c24b,117,1,284.9,3,3,3,9,Loyal Customers
8d3641c7,33,1,70.83,4,3,1,8,Loyal Customers
8d680e8e,260,1,168.56,1,3,2,6,Potential Loyalists
8d6c950e,71,1,311.44,4,3,4,11,Champions
8d7f8c49,225,1,91.49,2,3,1,6,Potential Loyalists
8d992fcd,317,1,14.89,1,3,1,5,At Risk
8d99e314,268,1,237.48,1,3,3,7,Potential Loyalists
8daa1ef8,24,1,336.45,4,3,4,11,Champions
8db52810,22,1,102.72,4,3,1,8,Loyal Customers
8db7dbb7,103,1,358.21,3,3,4,10,Champions
8dba0d32,299,1,66.78,1,3,1,5,At Risk
8dc4583b,304,1,226.69,1,3,3,7,Potential Loyalists
8dcab187,131,1,184.42,3,3,2,8,Loyal Customers
8ddb0e80,162,1,448.08,3,3,4,10,Champions
8e00f191,3,1,110.06,4,3,2,9,Loyal Customers
8e1f81cd,176,1,108.48,2,3,2,7,Potential Loyalists
8e2aee0a,100,1,40.51,3,3,1,7,Potential Loyalists
8e379422,256,1,308.09,1,3,4,8,Loyal Customers
8e5d22f7,49,1,268.86,4,3,3,10,Champions
8e61c4d7,120,1,284.31,3,3,3,9,Loyal Customers
8e6f1de2,54,1,30.14,4,3,1,8,Loyal Customers
8e766f32,183,1,340.82,2,3,4,9,Loyal Customers
8e7b2d75,133,1,343.0,3,3,4,10,Champions
8e8b727c,262,1,26.82,1,3,1,5,At Risk
8e934ff3,171,1,310.4,2,3,4,9,Loyal Customers
8e9b857f,173,1,278.6,2,3,3,8,Loyal Customers
8e9eae19,85,1,389.4,3,3,4,10,Champions
8ebce110,292,1,274.08,1,3,3,7,Potential Loyalists
8ece3add,241,1,20.62,2,3,1,6,Potential Loyalists
8ed54a67,34,1,13.04,4,3,1,8,Loyal Customers
8ee04e56,156,1,459.93,3,3,4,10,Champions
8eebaad5,45,1,316.89,4,3,4,11,Champions
8ef41c4f,310,1,75.22,1,3,1,5,At Risk
8ef78570,139,1,17.28,3,3,1,7,Potential Loyalists
8f081976,48,1,386.91,4,3,4,11,Champions
8f30f97d,188,1,414.8,2,3,4,9,Loyal Customers
8f328c6a,277,1,231.43,1,3,3,7,Potential Loyalists
8f46fab4,225,1,152.38,2,3,2,7,Potential Loyalists
8f4a3a26,12,1,131.78,4,3,2,9,Loyal Customers
8f7a0b5d,37,1,142.13,4,3,2,9,Loyal Customers
8f7fbe97,220,1,387.35,2,3,4,9,Loyal Customers
8f87ab8c,279,1,322.58,1,3,4,8,Loyal Customers
8f9251fe,126,1,280.17,3,3,3,9,Loyal Customers
8f95228a,293,1,243.51,1,3,3,7,Potential Loyalists
8f9d6293,151,1,235.09,3,3,3,9,Loyal Customers
8fa5b154,46,1,288.6,4,3,3,10,Champions
8fa5d77d,111,1,285.17,3,3,3,9,Loyal Customers
8fe51ba5,300,1,218.88,1,3,3,7,Potential Loyalists
8febe2bc,49,1,367.19,4,3,4,11,Champions
90062c17,64,1,354.35,4,3,4,11,Champions
900e8f32,269,1,127.22,1,3,2,6,Potential Loyalists
903af8b1,12,1,66.32,4,3,1,8,Loyal Customers
903c2a1e,70,1,128.21,4,3,2,9,Loyal Customers
9044045e,322,1,159.01,1,3,2,6,Potential Loyalists
9046c46f,234,1,281.8,2,3,3,8,Loyal Customers
9047f8f2,269,1,153.82,1,3,2,6,Potential Loyalists
90491250,78,1,265.37,4,3,3,10,Champions
9049f512,236,1,181.63,2,3,2,7,Potential Loyalists
905c8be8,40,1,331.74,4,3,4,11,Champions
905dca0a,46,1,109.5,4,3,2,9,Loyal Customers
90733f8f,197,1,364.07,2,3,4,9,Loyal Customers
9077d76e,299,1,235.18,1,3,3,7,Potential Loyalists
909ddd04,116,1,19.84,3,3,1,7,Potential Loyalists
90a64934,28,1,161.3,4,3,2,9,Loyal Customers
90b0754f,2,1,248.14,4,3,3,10,Champions
90bad297,5,1,263.85,4,3,3,10,Champions
90c1895c,173,1,265.32,2,3,3,8,Loyal Customers
90c225c7,180,1,84.24,2,3,1,6,Potential Loyalists
90d0871f,126,1,110.89,3,3,2,8,Loyal Customers
9114180a,212,1,232.29,2,3,3,8,Loyal Customers
912a636b,71,1,247.83,4,3,3,10,Champions
913acac1,152,1,448.53,3,3,4,10,Champions
91537fcc,124,1,185.48,3,3,2,8,Loyal Customers
9153c543,187,1,242.61,2,3,3,8,Loyal Customers
91619757,272,1,377.0,1,3,4,8,Loyal Customers
9179113d,131,1,247.53,3,3,3,9,Loyal Customers
91879a7c,301,1,153.45,1,3,2,6,Potential Loyalists
918a4789,265,1,388.31,1,3,4,8,Loyal Customers
91932784,123,1,99.06,3,3,1,7,Potential Loyalists
9195a0ff,23,1,294.66,4,3,3,10,Champions
91a63275,191,1,272.74,2,3,3,8,Loyal Customers
91bacb2f,99,1,254.41,3,3,3,9,Loyal Customers
91bbc996,134,1,271.25,3,3,3,9,Loyal Customers
91da6560,289,1,300.78,1,3,3,7,Potential Loyalists
91ed529f,302,1,304.56,1,3,4,8,Loyal Customers
9210ee78,230,1,54.76,2,3,1,6,Potential Loyalists
9214a7aa,166,1,402.85,2,3,4,9,Loyal Customers
92468cf9,32,1,379.45,4,3,4,11,Champions
925202a4,12,1,92.93,4,3,1,8,Loyal Customers
925cb565,67,1,346.0,4,3,4,11,Champions
925dcde3,53,1,199.24,4,3,3,10,Champions
92770171,193,1,288.44,2,3,3,8,Loyal Customers
927e4946,124,1,115.26,3,3,2,8,Loyal Customers
928bddf9,108,1,176.35,3,3,2,8,Loyal Customers
92a11c79,185,1,25.32,2,3,1,6,Potential Loyalists
92b25a6f,181,1,105.52,2,3,2,7,Potential Loyalists
92e87211,168,1,345.22,2,3,4,9,Loyal Customers
93074b88,76,1,216.87,4,3,3,10,Champions
9318bcd2,213,1,138.97,2,3,2,7,Potential Loyalists
931db1ae,311,1,265.73,1,3,3,7,Potential Loyalists
9328a910,63,1,362.33,4,3,4,11,Champions
932c893c,111,1,300.23,3,3,3,9,Loyal Customers
932c8bf3,296,1,63.82,1,3,1,5,At Risk
932cdbdb,106,1,188.6,3,3,2,8,Loyal Customers
932de343,251,1,212.6,1,3,3,7,Potential Loyalists
93350e79,127,1,325.78,3,3,4,10,Champions
933b28fe,59,1,107.36,4,3,2,9,Loyal Customers
937d9e65,89,1,231.42,3,3,3,9,Loyal Customers
937e8781,187,1,125.41,2,3,2,7,Potential Loyalists
938ea3dc,256,1,145.72,1,3,2,6,Potential Loyalists
939d3a3b,96,1,104.95,3,3,2,8,Loyal Customers
93a62d8a,278,1,197.01,1,3,2,6,Potential Loyalists
93b27ac2,77,1,347.05,4,3,4,11,Champions
93ce878c,105,1,293.08,3,3,3,9,Loyal Customers
93d032e8,212,1,102.47,2,3,1,6,Potential Loyalists
93db7ef7,313,1,208.53,1,3,3,7,Potential Loyalists
93ff499d,183,1,240.53,2,3,3,8,Loyal Customers
94001b21,166,1,91.56,2,3,1,6,Potential Loyalists
942598dd,322,1,70.01,1,3,1,5,At Risk
9488464d,83,1,84.17,3,3,1,7,Potential Loyalists
94aa211f,283,1,219.5,1,3,3,7,Potential Loyalists
94ac8476,51,1,233.67,4,3,3,10,Champions
94cce708,173,1,256.42,2,3,3,8,Loyal Customers
94ed2dce,217,1,378.25,2,3,4,9,Loyal Customers
94f5f92a,170,1,351.43,2,3,4,9,Loyal Customers
9514a796,314,1,44.08,1,3,1,5,At Risk
952255c3,132,1,259.29,3,3,3,9,Loyal Customers
9536cbf4,6,1,319.48,4,3,4,11,Champions
95517d12,6,1,161.93,4,3,2,9,Loyal Customers
955f7594,152,1,87.17,3,3,1,7,Potential Loyalists
957b2713,103,1,249.99,3,3,3,9,Loyal Customers
957ba512,63,1,316.58,4,3,4,11,Champions
957d92dd,275,1,146.19,1,3,2,6,Potential Loyalists
958d0fcb,110,1,58.58,3,3,1,7,Potential Loyalists
95912e32,124,1,73.62,3,3,1,7,Potential Loyalists
95cda985,117,1,65.75,3,3,1,7,Potential Loyalists
95f589a9,182,1,211.91,2,3,3,8,Loyal Customers
95f62610,35,1,127.35,4,3,2,9,Loyal Customers
96221d7c,206,1,19.31,2,3,1,6,Potential Loyalists
9622a93e,39,1,97.22,4,3,1,8,Loyal Customers
9643cc38,142,1,232.82,3,3,3,9,Loyal Customers
9663a01a,192,1,429.27,2,3,4,9,Loyal Customers
966cb7b1,142,1,299.4,3,3,3,9,Loyal Customers
96795135,249,1,177.99,1,3,2,6,Potential Loyalists
967cbc43,9,1,210.86,4,3,3,10,Champions
968fb1ae,74,1,324.98,4,3,4,11,Champions
96aad22f,221,1,244.9,2,3,3,8,Loyal Customers
96af0aa4,168,1,107.6,2,3,2,7,Potential Loyalists
96bf93b2,79,1,340.71,4,3,4,11,Champions
96f8bb90,4,1,254.1,4,3,3,10,Champions
971538a1,17,1,12.61,4,3,1,8,Loyal Customers
9751079d,306,1,132.78,1,3,2,6,Potential Loyalists
976b6ed4,141,1,296.88,3,3,3,9,Loyal Customers
977da8a4,33,1,15.78,4,3,1,8,Loyal Customers
978ce91d,307,1,179.89,1,3,2,6,Potential Loyalists
9792cfef,85,1,37.26,3,3,1,7,Potential Loyalists
9795e31b,208,1,414.44,2,3,4,9,Loyal Customers
9798d65d,309,1,38.72,1,3,1,5,At Risk
97d33649,275,1,163.51,1,3,2,6,Potential Loyalists
97d651f2,54,1,14.37,4,3,1,8,Loyal Customers
97e2632e,13,1,136.6,4,3,2,9,Loyal Customers
97f18950,83,1,351.87,3,3,4,10,Champions
97f73aeb,129,1,154.96,3,3,2,8,Loyal Customers
97f8db88,142,1,12.33,3,3,1,7,Potential Loyalists
9807ab52,204,1,374.97,2,3,4,9,Loyal Customers
9826f69a,276,1,117.73,1,3,2,6,Potential Loyalists
98857e41,32,1,65.78,4,3,1,8,Loyal Customers
98a9ccae,4,1,43.72,4,3,1,8,Loyal Customers
98cb1265,27,1,207.16,4,3,3,10,Champions
98e3cfed,297,1,55.7,1,3,1,5,At Risk
994a1cfa,7,1,133.88,4,3,2,9,Loyal Customers
99776807,56,1,150.94,4,3,2,9,Loyal Customers
9977a28d,303,1,59.92,1,3,1,5,At Risk
99781be9,199,1,371.24,2,3,4,9,Loyal Customers
997b3f50,278,1,346.45,1,3,4,8,Loyal Customers
997c274b,325,1,288.88,1,3,3,7,Potential Loyalists
9983f3fd,310,1,146.75,1,3,2,6,Potential Loyalists
998e790d,213,1,48.36,2,3,1,6,Potential Loyalists
99b59827,43,1,40.74,4,3,1,8,Loyal Customers
99caeb2a,38,1,121.58,4,3,2,9,Loyal Customers
99d5de94,35,1,231.84,4,3,3,10,Champions
99e8f646,268,1,343.56,1,3,4,8,Loyal Customers
99f588a5,290,1,10.39,1,3,1,5,At Risk
99f7c009,106,1,350.63,3,3,4,10,Champions
9a0612a5,286,1,274.34,1,3,3,7,Potential Loyalists
9a0fd409,274,1,317.02,1,3,4,8,Loyal Customers
9a1fa943,128,1,169.01,3,3,2,8,Loyal Customers
9a28b00f,54,1,206.61,4,3,3,10,Champions
9a297ab5,33,1,111.29,4,3,2,9,Loyal Customers
9a3a5585,188,1,303.08,2,3,3,8,Loyal Customers
9a3d7a70,49,1,72.55,4,3,1,8,Loyal Customers
9a4c4cd0,326,1,89.13,1,3,1,5,At Risk
9a4f1e61,155,1,156.37,3,3,2,8,Loyal Customers
9a717b4e,182,1,78.6,2,3,1,6,Potential Loyalists
9a9a07f5,93,1,126.13,3,3,2,8,Loyal Customers
9a9e2f5b,99,1,457.77,3,3,4,10,Champions
9ab109a6,162,1,108.85,3,3,2,8,Loyal Customers
9ad51b37,133,1,133.86,3,3,2,8,Loyal Customers
9aec0029,207,1,22.59,2,3,1,6,Potential Loyalists
9af56311,277,1,54.34,1,3,1,5,At Risk
9b269748,237,1,166.4,2,3,2,7,Potential Loyalists
9b48b7a6,282,1,195.85,1,3,2,6,Potential Loyalists
9b57819e,76,1,85.64,4,3,1,8,Loyal Customers
9b6d0db5,238,1,88.34,2,3,1,6,Potential Loyalists
9b715e89,110,1,15.45,3,3,1,7,Potential Loyalists
9b99bfb0,46,1,61.65,4,3,1,8,Loyal Customers
9b9e991f,272,1,225.2,1,3,3,7,Potential Loyalists
9bc061b4,100,1,114.35,3,3,2,8,Loyal Customers
9bef891d,215,1,292.37,2,3,3,8,Loyal Customers
9c15f01a,232,1,316.26,2,3,4,9,Loyal Customers
9c17a640,314,1,323.48,1,3,4,8,Loyal Customers
9c1af3a0,66,1,22.08,4,3,1,8,Loyal Customers
9c5742f5,92,1,223.74,3,3,3,9,Loyal Customers
9c5e398c,20,1,15.37,4,3,1,8,Loyal Customers
9c7914f5,318,1,323.25,1,3,4,8,Loyal Customers
9c92e75f,35,1,125.1,4,3,2,9,Loyal Customers
9cb99a90,107,1,191.54,3,3,2,8,Loyal Customers
9cba4ba8,293,1,303.29,1,3,3,7,Potential Loyalists
9cc5fbec,166,1,176.35,2,3,2,7,Potential Loyalists
9cf2ef37,10,1,58.23,4,3,1,8,Loyal Customers
9cf50531,81,1,122.36,3,3,2,8,Loyal Customers
9d02cd04,281,1,186.01,1,3,2,6,Potential Loyalists
9d75a469,201,1,17.84,2,3,1,6,Potential Loyalists
9d8bead6,5,1,473.42,4,3,4,11,Champions
9daac50a,140,1,354.15,3,3,4,10,Champions
9db42c1b,22,1,154.28,4,3,2,9,Loyal Customers
9ddc1221,217,1,26.05,2,3,1,6,Potential Loyalists
9e064b40,20,1,84.73,4,3,1,8,Loyal Customers
9e0d98a7,33,1,223.73,4,3,3,10,Champions
9e0fea41,165,1,304.2,2,3,4,9,Loyal Customers
9e379d53,14,1,158.01,4,3,2,9,Loyal Customers
9e3a9089,164,1,53.0,2,3,1,6,Potential Loyalists
9e52ea4b,265,1,342.42,1,3,4,8,Loyal Customers
9e55c4c9,266,1,40.04,1,3,1,5,At Risk
9e576059,118,1,222.63,3,3,3,9,Loyal Customers
9e6874ab,64,1,290.77,4,3,3,10,Champions
9e6fdcc2,13,1,120.64,4,3,2,9,Loyal Customers
9e8a1ef9,124,1,305.23,3,3,4,10,Champions
9e8c74ac,133,1,264.92,3,3,3,9,Loyal Customers
9e9f2f6e,223,1,246.62,2,3,3,8,Loyal Customers
9ea9ff00,161,1,100.74,3,3,1,7,Potential Loyalists
9ec32d45,39,1,342.9,4,3,4,11,Champions
9ec98fc0,227,1,19.02,2,3,1,6,Potential Loyalists
9ecfeca6,311,1,393.55,1,3,4,8,Loyal Customers
9ed4fdbc,180,1,27.22,2,3,1,6,Potential Loyalists
9f0194af,177,1,170.58,2,3,2,7,Potential Loyalists
9f0cd093,238,1,264.85,2,3,3,8,Loyal Customers
9f470f3a,228,1,417.89,2,3,4,9,Loyal Customers
9f5fd63c,98,1,94.39,3,3,1,7,Potential Loyalists
9f79dd77,143,1,110.58,3,3,2,8,Loyal Customers
9f887c1b,278,1,165.95,1,3,2,6,Potential Loyalists
9f8bb54c,285,1,339.17,1,3,4,8,Loyal Customers
9fd0f47d,45,1,327.0,4,3,4,11,Champions
9fe458f7,1,1,229.77,4,3,3,10,Champions
9fe834ec,106,1,340.11,3,3,4,10,Champions
a002abc7,36,1,182.47,4,3,2,9,Loyal Customers
a03903f5,291,1,272.14,1,3,3,7,Potential Loyalists
a03eaa0c,200,1,385.3,2,3,4,9,Loyal Customers
a04400d0,293,1,357.63,1,3,4,8,Loyal Customers
a0944d1e,1,1,326.6,4,3,4,11,Champions
a0968a8d,89,1,137.56,3,3,2,8,Loyal Customers
a0b8e39d,158,1,66.28,3,3,1,7,Potential Loyalists
a0c0b305,159,1,370.13,3,3,4,10,Champions
a0e96a4e,82,1,139.25,3,3,2,8,Loyal Customers
a105f661,16,1,69.41,4,3,1,8,Loyal Customers
a1099e85,202,1,124.48,2,3,2,7,Potential Loyalists
a1268df3,152,1,221.91,3,3,3,9,Loyal Customers
a1279ac2,215,1,231.42,2,3,3,8,Loyal Customers
a12946ef,152,1,143.77,3,3,2,8,Loyal Customers
a129dd13,229,1,58.3,2,3,1,6,Potential Loyalists
a12bcc72,89,1,279.37,3,3,3,9,Loyal Customers
a140c968,28,1,148.07,4,3,2,9,Loyal Customers
a151d3b5,45,1,77.31,4,3,1,8,Loyal Customers
a1573efd,61,1,147.52,4,3,2,9,Loyal Customers
a187e667,157,1,165.59,3,3,2,8,Loyal Customers
a18d5bb4,287,1,230.81,1,3,3,7,Potential Loyalists
a1a7c1e9,70,1,198.28,4,3,2,9,Loyal Customers
a1aad5f0,285,1,415.02,1,3,4,8,Loyal Customers
a1ac7f49,232,1,226.34,2,3,3,8,Loyal Customers
a1adb0ae,125,1,130.78,3,3,2,8,Loyal Customers
a1e6b647,81,1,331.78,3,3,4,10,Champions
a1fef607,22,1,210.79,4,3,3,10,Champions
a2340b74,4,1,293.73,4,3,3,10,Champions
a23cc45d,107,1,325.52,3,3,4,10,Champions
a23d00ad,126,1,383.51,3,3,4,10,Champions
a29c7520,73,1,241.56,4,3,3,10,Champions
a2cfce14,246,1,153.41,1,3,2,6,Potential Loyalists
a2cffcc6,198,1,194.18,2,3,2,7,Potential Loyalists
a2dd035d,296,1,207.97,1,3,3,7,Potential Loyalists
a2f07ba8,228,1,230.47,2,3,3,8,Loyal Customers
a31224b8,191,1,76.31,2,3,1,6,Potential Loyalists
a316376d,153,1,82.22,3,3,1,7,Potential Loyalists
a3185b29,310,1,457.07,1,3,4,8,Loyal Customers
a33bd4fb,85,1,166.11,3,3,2,8,Loyal Customers
a33d1a46,108,1,374.37,3,3,4,10,Champions
a33d7b0d,94,1,187.87,3,3,2,8,Loyal Customers
a35fe5e5,144,1,343.52,3,3,4,10,Champions
a3609e3a,130,1,90.79,3,3,1,7,Potential Loyalists
a3636616,200,1,428.77,2,3,4,9,Loyal Customers
a374a7c5,267,1,230.09,1,3,3,7,Potential Loyalists
a3880ba0,70,1,203.79,4,3,3,10,Champions
a38bba13,89,1,257.51,3,3,3,9,Loyal Customers
a3b19153,5,1,412.89,4,3,4,11,Champions
a3b63775,91,1,176.54,3,3,2,8,Loyal Customers
a3be818d,160,1,218.89,3,3,3,9,Loyal Customers
a3c23e44,257,1,472.19,1,3,4,8,Loyal Customers
a3de9f0e,49,1,181.76,4,3,2,9,Loyal Customers
a3df5dd4,207,1,74.98,2,3,1,6,Potential Loyalists
a3e73890,270,1,399.84,1,3,4,8,Loyal Customers
a3ffda9b,30,1,276.53,4,3,3,10,Champions
a418bd67,119,1,178.87,3,3,2,8,Loyal Customers
a429364b,222,1,262.91,2,3,3,8,Loyal Customers
a44ab318,315,1,138.95,1,3,2,6,Potential Loyalists
a453276f,24,1,403.11,4,3,4,11,Champions
a458dc49,66,1,208.71,4,3,3,10,Champions
a48689fb,178,1,140.42,2,3,2,7,Potential Loyalists
a4882f62,91,1,279.26,3,3,3,9,Loyal Customers
a4918e3a,192,1,143.72,2,3,2,7,Potential Loyalists
a495b1c7,105,1,154.89,3,3,2,8,Loyal Customers
a49da7a4,70,1,258.42,4,3,3,10,Champions
a4ae5a91,93,1,338.83,3,3,4,10,Champions
a4b13791,47,1,401.0,4,3,4,11,Champions
a4f4d94f,127,1,284.71,3,3,3,9,Loyal Customers
a4f838a3,60,1,310.18,4,3,4,11,Champions
a506f7bf,289,1,404.71,1,3,4,8,Loyal Customers
a51af881,313,1,43.73,1,3,1,5,At Risk
a5464600,219,1,240.86,2,3,3,8,Loyal Customers
a5466420,266,1,118.26,1,3,2,6,Potential Loyalists
a55c61e9,220,1,299.86,2,3,3,8,Loyal Customers
a577d4b8,267,1,384.61,1,3,4,8,Loyal Customers
a587259f,40,1,292.74,4,3,3,10,Champions
a5973501,87,1,217.62,3,3,3,9,Loyal Customers
a59c3e17,192,1,141.68,2,3,2,7,Potential Loyalists
a5b943ac,93,1,302.86,3,3,3,9,Loyal Customers
a5b9d3d5,292,1,193.48,1,3,2,6,Potential Loyalists
a5bd8e47,143,1,66.48,3,3,1,7,Potential Loyalists
a5cda6c8,108,1,216.58,3,3,3,9,Loyal Customers
a5ed8855,108,1,149.57,3,3,2,8,Loyal Customers
a5f68cb7,6,1,108.95,4,3,2,9,Loyal Customers
a6021b76,203,1,180.86,2,3,2,7,Potential Loyalists
a614a195,307,1,126.22,1,3,2,6,Potential Loyalists
a61e1a8f,95,1,151.52,3,3,2,8,Loyal Customers
a6324daf,308,1,401.0,1,3,4,8,Loyal Customers
a65c3d6a,244,1,32.32,1,3,1,5,At Risk
a669be47,274,1,399.44,1,3,4,8,Loyal Customers
a670093e,110,1,193.06,3,3,2,8,Loyal Customers
a6868963,180,1,162.54,2,3,2,7,Potential Loyalists
a687c77e,160,1,122.55,3,3,2,8,Loyal Customers
a69ea338,300,1,349.67,1,3,4,8,Loyal Customers
a69f0bc8,233,1,355.47,2,3,4,9,Loyal Customers
a6a91079,279,1,101.69,1,3,1,5,At Risk
a6c1a28f,247,1,276.47,1,3,3,7,Potential Loyalists
a6c4e58f,120,1,279.01,3,3,3,9,Loyal Customers
a6c5b4a7,82,1,73.29,3,3,1,7,Potential Loyalists
a6c95d7b,136,1,341.92,3,3,4,10,Champions
a6cc16ab,193,1,76.37,2,3,1,6,Potential Loyalists
a6d6328d,225,1,98.06,2,3,1,6,Potential Loyalists
a6d9af95,90,1,70.52,3,3,1,7,Potential Loyalists
a6da9898,281,1,329.36,1,3,4,8,Loyal Customers
a6e6f97d,296,1,144.67,1,3,2,6,Potential Loyalists
a6e87160,300,1,116.25,1,3,2,6,Potential Loyalists
a6f6238c,50,1,395.63,4,3,4,11,Champions
a70e28bf,244,1,209.34,1,3,3,7,Potential Loyalists
a718e1c4,226,1,431.33,2,3,4,9,Loyal Customers
a71b8ee0,218,1,98.44,2,3,1,6,Potential Loyalists
a73c44c3,227,1,232.41,2,3,3,8,Loyal Customers
a742a6a5,28,1,265.86,4,3,3,10,Champions
a771dc00,245,1,158.02,1,3,2,6,Potential Loyalists
a7a46866,17,1,35.37,4,3,1,8,Loyal Customers
a7bf5d50,61,1,83.98,4,3,1,8,Loyal Customers
a7cae661,192,1,215.38,2,3,3,8,Loyal Customers
a7e884cf,127,1,104.52,3,3,2,8,Loyal Customers
